llavemod,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion
424801101,APROBADO,100,0.3,MODERADO,R001|R003|R005|R012,4,1,
424902101,RECHAZADO,42,0.3,MODERADO,R005|R010,2,0,
425004101,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
425103102,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
425203102,RECHAZADO,43,0.3,MODERADO,,0,0,
425303101,REVISION_MANUAL,72,0.3,MODERADO,R001|R010|R012,3,1,
425411101,RECHAZADO,40,0.3,MODERADO,,0,0,
425504101,REVISION_MANUAL,68,0.3,MODERADO,R005|R012,2,1,
425606101,RECHAZADO,12,0.3,MODERADO,R004,1,0,
425704102,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
425801104,RECHAZADO,10,0.3,MODERADO,R004|R009|R012,3,1,
425904101,RECHAZADO,54,0.3,MODERADO,R005,1,0,
426012103,RECHAZADO,48,0.3,MODERADO,R012,1,1,
426104101,RECHAZADO,42,0.3,MODERADO,R012,1,1,
426201101,REVISION_MANUAL,77,0.3,MODERADO,R005|R012|R015,3,2,
426302103,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
426411101,RECHAZADO,0,0.3,MODERADO,R002,1,0,
426502101,RECHAZADO,58,0.3,MODERADO,R005,1,0,
426603101,RECHAZADO,41,0.3,MODERADO,,0,0,
426702103,RECHAZADO,27,0.3,MODERADO,,0,0,
426804101,RECHAZADO,29,0.3,MODERADO,R009,1,0,
426904102,RECHAZADO,22,0.3,MODERADO,R002|R006,2,0,
427004102,RECHAZADO,48,0.3,MODERADO,R001|R009,2,0,
427102102,RECHAZADO,8,0.3,MODERADO,R002,1,0,
427204101,RECHAZADO,43,0.3,MODERADO,R012,1,1,
427316102,RECHAZADO,32,0.3,MODERADO,,0,0,
427404101,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
427502101,RECHAZADO,42,0.3,MODERADO,,0,0,
427602102,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,
427712102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
427801103,RECHAZADO,59,0.3,MODERADO,R001,1,0,
427902102,RECHAZADO,17,0.3,MODERADO,R010,1,0,
428002101,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
428105102,REVISION_MANUAL,73,0.3,MODERADO,R005|R012,2,1,
428202102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
428306101,APROBADO,81,0.3,MODERADO,R001|R012,2,1,
428410102,RECHAZADO,54,0.3,MODERADO,R005,1,0,
428505102,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
428604101,RECHAZADO,59,0.3,MODERADO,R012,1,1,
428704103,RECHAZADO,13,0.3,MODERADO,R004,1,0,
428802101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
428903101,APROBADO,85,0.3,MODERADO,R001|R005,2,0,
429001101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
429113102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
429203102,RECHAZADO,49,0.3,MODERADO,R012,1,1,
429203201,RECHAZADO,5,0.3,MODERADO,R002,1,0,
429303101,APROBADO,97,0.3,MODERADO,R001|R005|R012,3,1,
429414101,APROBADO,83,0.3,MODERADO,R001|R004|R005|R012,4,1,
429503102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
429605104,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
429702101,APROBADO,92,0.3,MODERADO,R001|R012,2,1,
429805101,RECHAZADO,43,0.3,MODERADO,,0,0,
429905101,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,
430003103,RECHAZADO,56,0.3,MODERADO,R012,1,1,
430107102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
430208101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
430302103,RECHAZADO,10,0.3,MODERADO,R002,1,0,
430416102,RECHAZADO,15,0.3,MODERADO,R004,1,0,
430513102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
430606101,RECHAZADO,56,0.3,MODERADO,R005|R012,2,1,
430719102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
430803104,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
430902105,RECHAZADO,10,0.3,MODERADO,R004,1,0,
431004102,RECHAZADO,43,0.3,MODERADO,,0,0,
431105102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
431204102,RECHAZADO,54,0.3,MODERADO,R012,1,1,
431304105,RECHAZADO,49,0.3,MODERADO,R012,1,1,
431402102,APROBADO,94,0.3,MODERADO,R001|R005|R012,3,1,
431505101,REVISION_MANUAL,69,0.3,MODERADO,R005|R012,2,1,
431605101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
431704103,RECHAZADO,0,0.3,MODERADO,R002|R010,2,0,
431802104,RECHAZADO,19,0.3,MODERADO,R004|R012,2,1,
431908102,RECHAZADO,30,0.3,MODERADO,,0,0,
432002102,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
432105101,RECHAZADO,29,0.3,MODERADO,R002|R005|R015,3,1,
432202102,RECHAZADO,41,0.3,MODERADO,,0,0,
432307101,RECHAZADO,29,0.3,MODERADO,,0,0,
432404101,RECHAZADO,27,0.3,MODERADO,,0,0,
432517101,RECHAZADO,12,0.3,MODERADO,R004|R005|R010,3,0,
432605101,REVISION_MANUAL,68,0.3,MODERADO,R005|R012,2,1,
432702101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
432801102,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,
432903101,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,
433003102,RECHAZADO,43,0.3,MODERADO,R005,1,0,
433101101,RECHAZADO,29,0.3,MODERADO,R004|R012,2,1,
433204101,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,
433314101,RECHAZADO,15,0.3,MODERADO,R004,1,0,
433404101,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
433503101,RECHAZADO,13,0.3,MODERADO,R002,1,0,
433614102,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,
433707102,RECHAZADO,38,0.3,MODERADO,,0,0,
433818101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
433901101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
434004102,RECHAZADO,32,0.3,MODERADO,R005|R010,2,0,
434102101,APROBADO,88,0.3,MODERADO,R001|R005|R012,3,1,
434214102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
434304105,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
434419102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
434501104,RECHAZADO,25,0.3,MODERADO,R009,1,0,
434607101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
434702102,RECHAZADO,39,0.3,MODERADO,,0,0,
434804101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
434905102,RECHAZADO,6,0.3,MODERADO,R002,1,0,
435005103,RECHAZADO,5,0.3,MODERADO,R002,1,0,
435109102,RECHAZADO,56,0.3,MODERADO,R005|R012,2,1,
435215102,RECHAZADO,10,0.3,MODERADO,R004|R009|R012,3,1,
435308102,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,
435416103,RECHAZADO,0,0.3,MODERADO,R002,1,0,
435511101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
435603101,APROBADO,86,0.3,MODERADO,R001|R012,2,1,
435703103,RECHAZADO,55,0.3,MODERADO,R012,1,1,
435801102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
435909101,RECHAZADO,6,0.3,MODERADO,R002,1,0,
436004102,APROBADO,87,0.3,MODERADO,R001|R005|R012,3,1,
436102101,RECHAZADO,42,0.3,MODERADO,R012,1,1,
436201101,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
436316101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
436405101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
436505102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
436604102,RECHAZADO,41,0.3,MODERADO,R001|R004|R009|R012,4,1,
436703101,APROBADO,85,0.3,MODERADO,R001|R012,2,1,
436802102,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
436913101,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
437013102,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,
437102101,APROBADO,90,0.3,MODERADO,R001|R005|R012,3,1,
437204101,RECHAZADO,42,0.3,MODERADO,R005,1,0,
437311101,RECHAZADO,37,0.3,MODERADO,R004|R005|R012,3,1,
437401101,APROBADO,98,0.3,MODERADO,R001|R005|R012,3,1,
437501102,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
437612101,RECHAZADO,43,0.3,MODERADO,,0,0,
437702102,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
437803101,RECHAZADO,40,0.3,MODERADO,,0,0,
437905103,RECHAZADO,10,0.3,MODERADO,R002,1,0,
438002101,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
438002201,RECHAZADO,41,0.3,MODERADO,,0,0,
438104101,RECHAZADO,41,0.3,MODERADO,R004|R005|R012,3,1,
438218101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
438302101,RECHAZADO,55,0.3,MODERADO,R005|R012,2,1,
438403101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
438517102,RECHAZADO,53,0.3,MODERADO,R012,1,1,
438605101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
438705101,RECHAZADO,55,0.3,MODERADO,R012,1,1,
438804102,APROBADO,99,0.3,MODERADO,R001|R005|R012,3,1,
438911101,RECHAZADO,14,0.3,MODERADO,R004|R005|R010,3,0,
439019101,RECHAZADO,54,0.3,MODERADO,R005|R012,2,1,
439120101,REVISION_MANUAL,65,0.3,MODERADO,R005|R015,2,1,
439203101,REVISION_MANUAL,68,0.3,MODERADO,R005|R012,2,1,
439309102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
439414101,RECHAZADO,25,0.3,MODERADO,R004|R005,2,0,
439503102,RECHAZADO,28,0.3,MODERADO,R004|R012,2,1,
439601101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
439707101,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
439801103,RECHAZADO,0,0.3,MODERADO,R002|R010,2,0,
439904102,RECHAZADO,8,0.3,MODERADO,R004,1,0,
440001102,RECHAZADO,38,0.3,MODERADO,,0,0,
440101102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
440210101,RECHAZADO,15,0.3,MODERADO,R004,1,0,
440304101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
440415101,APROBADO,91,0.3,MODERADO,R005|R012|R015,3,2,
440507102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
440604102,RECHAZADO,10,0.3,MODERADO,R004|R009|R012,3,1,
440706101,RECHAZADO,55,0.3,MODERADO,R005,1,0,
440804101,RECHAZADO,55,0.3,MODERADO,R012,1,1,
440902104,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
441004102,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
441101102,RECHAZADO,53,0.3,MODERADO,R012,1,1,
441202102,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
441305101,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,
441404101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
441505101,RECHAZADO,11,0.3,MODERADO,R002|R005,2,0,
441604102,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,
441718101,RECHAZADO,44,0.3,MODERADO,R012,1,1,
441803101,REVISION_MANUAL,78,0.3,MODERADO,R005|R012,2,1,
441903101,APROBADO,91,0.3,MODERADO,R001|R012,2,1,
442004102,RECHAZADO,45,0.3,MODERADO,R005,1,0,
442113102,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
442220101,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,
442312101,RECHAZADO,44,0.3,MODERADO,R005,1,0,
442405102,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
442510102,RECHAZADO,25,0.3,MODERADO,R004|R012,2,1,
442605101,RECHAZADO,27,0.3,MODERADO,R002,1,0,
442702101,RECHAZADO,43,0.3,MODERADO,,0,0,
442808101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
442901101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
443017101,RECHAZADO,26,0.3,MODERADO,R004|R012,2,1,
443106101,REVISION_MANUAL,76,0.3,MODERADO,R001|R012,2,1,
443212101,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
443305102,RECHAZADO,40,0.3,MODERADO,R012,1,1,
443418101,RECHAZADO,12,0.3,MODERADO,R004,1,0,
443501101,APROBADO,82,0.3,MODERADO,R001|R012,2,1,
443605101,RECHAZADO,10,0.3,MODERADO,R004,1,0,
443702101,APROBADO,100,0.3,MODERADO,R001|R003|R012,3,1,
443801103,RECHAZADO,27,0.3,MODERADO,R010,1,0,
443901102,RECHAZADO,23,0.3,MODERADO,R004|R012,2,1,
444003101,RECHAZADO,51,0.3,MODERADO,R012,1,1,
444101104,RECHAZADO,19,0.3,MODERADO,R004|R012,2,1,
444210101,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,
444305101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
444401103,RECHAZADO,43,0.3,MODERADO,,0,0,
444501102,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,
444603101,APROBADO,82,0.3,MODERADO,R001|R005|R010|R012,4,1,
444702101,RECHAZADO,26,0.3,MODERADO,,0,0,
444811102,RECHAZADO,31,0.3,MODERADO,,0,0,
444916101,REVISION_MANUAL,70,0.3,MODERADO,R005|R012,2,1,
445016101,APROBADO,84,0.3,MODERADO,R001|R005|R006|R010,4,0,
445119101,REVISION_MANUAL,62,0.3,MODERADO,R001,1,0,
445203103,REVISION_MANUAL,76,0.3,MODERADO,R005|R012,2,1,
445303101,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
445404101,REVISION_MANUAL,67,0.3,MODERADO,R005|R012,2,1,
445511101,RECHAZADO,12,0.3,MODERADO,R004,1,0,
445601101,APROBADO,88,0.3,MODERADO,R001|R005|R012,3,1,
445703101,APROBADO,95,0.3,MODERADO,R001|R005|R012,3,1,
445807103,RECHAZADO,36,0.3,MODERADO,,0,0,
445901101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
446008101,RECHAZADO,23,0.3,MODERADO,R004|R005,2,0,
446105104,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
446201102,RECHAZADO,41,0.3,MODERADO,,0,0,
446316101,RECHAZADO,34,0.3,MODERADO,R005|R009,2,0,
446405102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
446503101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
446603102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
446705102,APROBADO,92,0.3,MODERADO,R001|R005|R012,3,1,
446803103,RECHAZADO,37,0.3,MODERADO,R010|R012,2,1,
446915102,RECHAZADO,49,0.3,MODERADO,R012,1,1,
447004102,RECHAZADO,57,0.3,MODERADO,R001|R004|R005,3,0,
447104102,RECHAZADO,26,0.3,MODERADO,R004|R012,2,1,
447208102,RECHAZADO,40,0.3,MODERADO,,0,0,
447320101,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,
447411103,RECHAZADO,39,0.3,MODERADO,,0,0,
447505102,RECHAZADO,29,0.3,MODERADO,,0,0,
447616102,RECHAZADO,39,0.3,MODERADO,R004|R005|R012,3,1,
447701102,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
447815101,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
447920102,RECHAZADO,45,0.3,MODERADO,R005,1,0,
448001102,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
448102102,RECHAZADO,7,0.3,MODERADO,R002,1,0,
448202103,RECHAZADO,15,0.3,MODERADO,R001|R004|R009|R010,4,0,
448310102,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,
448403103,RECHAZADO,7,0.3,MODERADO,R004|R009|R012,3,1,
448502101,REVISION_MANUAL,68,0.3,MODERADO,R005|R012,2,1,
448602101,RECHAZADO,50,0.3,MODERADO,R012,1,1,
448701102,RECHAZADO,43,0.3,MODERADO,,0,0,
448804103,APROBADO,89,0.3,MODERADO,R001|R012,2,1,
448903102,RECHAZADO,31,0.3,MODERADO,R002|R005|R015,3,1,
449016101,APROBADO,86,0.3,MODERADO,R001|R005,2,0,
449104101,RECHAZADO,44,0.3,MODERADO,R012,1,1,
449203101,RECHAZADO,15,0.3,MODERADO,R010,1,0,
449304101,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
449403102,RECHAZADO,33,0.3,MODERADO,,0,0,
449503102,APROBADO,84,0.3,MODERADO,R001|R012,2,1,
449603101,APROBADO,80,0.3,MODERADO,R001|R012,2,1,
449703107,RECHAZADO,0,0.3,MODERADO,R004|R010,2,0,
449802101,APROBADO,96,0.3,MODERADO,R001|R005|R015,3,1,
449902101,APROBADO,84,0.3,MODERADO,R005|R012|R015,3,2,
450004101,APROBADO,97,0.3,MODERADO,R001|R005|R012,3,1,
450103101,RECHAZADO,36,0.3,MODERADO,,0,0,
450219101,RECHAZADO,27,0.3,MODERADO,,0,0,
450319101,RECHAZADO,44,0.3,MODERADO,R005,1,0,
450410101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
450505101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
450619102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
450703101,RECHAZADO,26,0.3,MODERADO,R004|R012,2,1,
450810101,RECHAZADO,46,0.3,MODERADO,R005,1,0,
450906101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
451002103,RECHAZADO,40,0.3,MODERADO,R009|R012,2,1,
451103103,RECHAZADO,32,0.3,MODERADO,R002|R005|R015,3,1,
451202102,RECHAZADO,13,0.3,MODERADO,R004|R009|R012,3,1,
451304101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
451405101,RECHAZADO,52,0.3,MODERADO,R012,1,1,
451504105,RECHAZADO,26,0.3,MODERADO,,0,0,
451601101,APROBADO,95,0.3,MODERADO,R001|R005|R012,3,1,
451702102,REVISION_MANUAL,69,0.3,MODERADO,R001|R010|R012,3,1,
451801103,RECHAZADO,16,0.3,MODERADO,R009,1,0,
451903101,RECHAZADO,53,0.3,MODERADO,R012,1,1,
452004101,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,
452111101,RECHAZADO,25,0.3,MODERADO,R010|R012,2,1,
452203102,RECHAZADO,53,0.3,MODERADO,R012,1,1,
452301102,RECHAZADO,21,0.3,MODERADO,R004|R012,2,1,
452402101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
452505101,RECHAZADO,57,0.3,MODERADO,R005|R012,2,1,
452601102,REVISION_MANUAL,64,0.3,MODERADO,R005|R015,2,1,
452705101,RECHAZADO,43,0.3,MODERADO,R012,1,1,
452815102,RECHAZADO,8,0.3,MODERADO,R004,1,0,
452915101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
453003101,RECHAZADO,30,0.3,MODERADO,R004|R005,2,0,
453108102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
453202101,REVISION_MANUAL,65,0.3,MODERADO,R005|R012,2,1,
453305101,REVISION_MANUAL,71,0.3,MODERADO,R001|R012,2,1,
453401102,RECHAZADO,27,0.3,MODERADO,R004|R005,2,0,
453505101,RECHAZADO,58,0.3,MODERADO,R012,1,1,
453604102,RECHAZADO,52,0.3,MODERADO,R012,1,1,
453708101,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,
453804102,RECHAZADO,37,0.3,MODERADO,R004|R005|R012,3,1,
453902101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
454005101,RECHAZADO,18,0.3,MODERADO,R002|R003|R010,3,0,
454105101,RECHAZADO,15,0.3,MODERADO,R004,1,0,
454209102,REVISION_MANUAL,63,0.3,MODERADO,R001,1,0,
454317101,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,
454403101,RECHAZADO,30,0.3,MODERADO,,0,0,
454501101,APROBADO,84,0.3,MODERADO,R001|R005|R012,3,1,
454608102,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
454702101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
454803101,REVISION_MANUAL,63,0.3,MODERADO,R005|R012,2,1,
454903101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
455004101,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,
455120101,RECHAZADO,23,0.3,MODERADO,R004|R005,2,0,
455203101,APROBADO,89,0.3,MODERADO,R001|R012,2,1,
455310102,RECHAZADO,2,0.3,MODERADO,R002,1,0,
455402102,RECHAZADO,19,0.3,MODERADO,R002|R005,2,0,
455506102,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
455611104,RECHAZADO,41,0.3,MODERADO,,0,0,
455703104,RECHAZADO,27,0.3,MODERADO,R010,1,0,
455803101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
455902102,RECHAZADO,38,0.3,MODERADO,,0,0,
456012101,RECHAZADO,12,0.3,MODERADO,R004,1,0,
456118102,RECHAZADO,12,0.3,MODERADO,R004,1,0,
456201102,RECHAZADO,15,0.3,MODERADO,R010,1,0,
456304103,RECHAZADO,37,0.3,MODERADO,R004|R005|R012,3,1,
456405101,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,
456520101,RECHAZADO,11,0.3,MODERADO,R004,1,0,
456601101,APROBADO,97,0.3,MODERADO,R001|R005|R012,3,1,
456702105,RECHAZADO,9,0.3,MODERADO,R004|R010|R012,3,1,
456802101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
456913101,RECHAZADO,31,0.3,MODERADO,,0,0,
457002102,RECHAZADO,11,0.3,MODERADO,R004,1,0,
457101102,RECHAZADO,56,0.3,MODERADO,R012,1,1,
457204102,RECHAZADO,38,0.3,MODERADO,,0,0,
457304101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
457404101,RECHAZADO,55,0.3,MODERADO,R005,1,0,
457501101,RECHAZADO,13,0.3,MODERADO,R004,1,0,
457601101,APROBADO,96,0.3,MODERADO,R001|R005|R015,3,1,
457714102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
457808101,RECHAZADO,56,0.3,MODERADO,R005,1,0,
457901103,RECHAZADO,26,0.3,MODERADO,R009,1,0,
458001102,APROBADO,97,0.3,MODERADO,R001|R005|R012,3,1,
458101101,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
458204102,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,
458316102,RECHAZADO,13,0.3,MODERADO,R004,1,0,
458403101,APROBADO,84,0.3,MODERADO,R001|R005,2,0,
458502101,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,
458615101,RECHAZADO,40,0.3,MODERADO,,0,0,
458703101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
458810101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
458901102,RECHAZADO,8,0.3,MODERADO,R004|R009|R012,3,1,
459003101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
459102101,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,
459204103,RECHAZADO,22,0.3,MODERADO,R004|R012,2,1,
459301101,RECHAZADO,43,0.3,MODERADO,R012,1,1,
459404101,RECHAZADO,42,0.3,MODERADO,R012,1,1,
459516103,RECHAZADO,7,0.3,MODERADO,R004|R010|R012,3,1,
459613101,RECHAZADO,41,0.3,MODERADO,,0,0,
459704102,RECHAZADO,14,0.3,MODERADO,R004,1,0,
459803103,APROBADO,94,0.3,MODERADO,R001|R005|R010|R012,4,1,
459913103,RECHAZADO,25,0.3,MODERADO,R009,1,0,
460004102,RECHAZADO,40,0.3,MODERADO,,0,0,
460102101,RECHAZADO,32,0.3,MODERADO,R002|R005,2,0,
460219101,RECHAZADO,37,0.3,MODERADO,R010|R012,2,1,
460305101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
460401101,RECHAZADO,37,0.3,MODERADO,R002|R005|R015,3,1,
460501101,RECHAZADO,26,0.3,MODERADO,R004|R005,2,0,
460601102,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,
460704101,RECHAZADO,43,0.3,MODERADO,,0,0,
460809101,APROBADO,86,0.3,MODERADO,R001|R012,2,1,
460901101,APROBADO,100,0.3,MODERADO,R001|R005|R012,3,1,
461012101,RECHAZADO,18,0.3,MODERADO,R002|R005,2,0,
461105102,RECHAZADO,49,0.3,MODERADO,R012,1,1,
461202104,RECHAZADO,13,0.3,MODERADO,R009|R010,2,0,
461303101,RECHAZADO,30,0.3,MODERADO,R005|R010,2,0,
461405103,RECHAZADO,0,0.3,MODERADO,R002|R009,2,0,
461505101,RECHAZADO,22,0.3,MODERADO,R002|R005|R006,3,0,
461614101,RECHAZADO,45,0.3,MODERADO,R005,1,0,
461704102,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
461804102,RECHAZADO,10,0.3,MODERADO,R004,1,0,
461916101,RECHAZADO,41,0.3,MODERADO,,0,0,
462005101,APROBADO,100,0.3,MODERADO,R001|R005|R012|R015,4,2,
462105102,RECHAZADO,38,0.3,MODERADO,R004|R005|R012,3,1,
462220102,RECHAZADO,49,0.3,MODERADO,R012,1,1,
462301102,RECHAZADO,26,0.3,MODERADO,R004|R012,2,1,
462401102,RECHAZADO,58,0.3,MODERADO,R001,1,0,
462503103,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,
462602102,RECHAZADO,16,0.3,MODERADO,R002|R003|R010,3,0,
462703102,RECHAZADO,30,0.3,MODERADO,,0,0,
462804102,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,
462901101,RECHAZADO,53,0.3,MODERADO,R005,1,0,
463005102,APROBADO,81,0.3,MODERADO,R001|R012,2,1,
463105102,RECHAZADO,28,0.3,MODERADO,R009|R012,2,1,
463205101,RECHAZADO,54,0.3,MODERADO,R002|R003|R005|R015,4,1,
463305102,RECHAZADO,57,0.3,MODERADO,R001|R004|R012,3,1,
463405101,APROBADO,83,0.3,MODERADO,R001|R012,2,1,
463503102,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,
463603104,RECHAZADO,12,0.3,MODERADO,R004,1,0,
463705103,RECHAZADO,38,0.3,MODERADO,,0,0,
463804101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
463903103,APROBADO,99,0.3,MODERADO,R001|R005|R012,3,1,
464005101,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,
464104101,REVISION_MANUAL,64,0.3,MODERADO,R005|R012,2,1,
464203103,REVISION_MANUAL,75,0.3,MODERADO,R001|R010|R012,3,1,
464305102,REVISION_MANUAL,76,0.3,MODERADO,R001|R005|R010|R012,4,1,
464401101,APROBADO,97,0.3,MODERADO,R001|R005|R012,3,1,
464514101,REVISION_MANUAL,66,0.3,MODERADO,R005|R012,2,1,
464604102,RECHAZADO,41,0.3,MODERADO,R012,1,1,
464705101,APROBADO,100,0.3,MODERADO,R001|R005|R006|R012,4,1,
464801101,RECHAZADO,59,0.3,MODERADO,R012,1,1,
464911103,RECHAZADO,29,0.3,MODERADO,,0,0,
465018101,RECHAZADO,28,0.3,MODERADO,R004|R005,2,0,
