edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,ingreso_imputado,deuda_imputada_neutra,llavemod,llavehog,dictamen,score_final,dti_ratio,dti_clasificacion,reglas_activadas,n_reglas,n_compensaciones,errores_validacion,tiene_credito,algun_atraso,y_real,y_pred
68,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,111304102,1113041,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
18,2500.0,750.0,2,0,3,Familiar,Consumo,10000.0,True,True,111813103,1118131,RECHAZADO,37,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
33,2300.0,690.0,2,4,1,Familiar,Consumo,10000.0,False,True,112202101,1122021,REVISION_MANUAL,72,0.3,MODERADO,R001,1,0,,True,False,1,0
60,900.0,270.0,2,1,0,Familiar,Consumo,10000.0,False,True,112804101,1128041,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
56,1800.0,540.0,2,2,1,Familiar,Consumo,10000.0,False,True,114114101,1141141,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
25,1400.0,420.0,2,1,4,Familiar,Consumo,10000.0,False,True,115116103,1151161,RECHAZADO,47,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
70,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,115702101,1157021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
39,900.0,270.0,2,2,1,Familiar,Consumo,10000.0,False,True,116803101,1168031,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
38,1200.0,360.0,2,2,3,Familiar,Consumo,10000.0,False,True,117502102,1175021,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
21,7000.0,2100.0,2,0,3,Familiar,Consumo,10000.0,True,True,118005103,1180051,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
40,2000.0,600.0,2,1,3,Familiar,Consumo,10000.0,False,True,118604101,1186041,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
18,2500.0,750.0,2,0,4,Familiar,Consumo,10000.0,True,True,119808105,1198081,RECHAZADO,25,0.3,MODERADO,R001|R004|R009|R010|R012,5,1,,True,False,1,0
66,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,120005102,1200051,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
30,1200.0,360.0,2,2,6,Familiar,Consumo,10000.0,False,True,121502103,1215021,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
48,2000.0,600.0,2,0,3,Familiar,Consumo,10000.0,True,True,122104102,1221041,RECHAZADO,40,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
63,1400.0,420.0,2,1,0,Familiar,Consumo,10000.0,False,True,122319102,1223191,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
36,1000.0,300.0,2,2,2,Familiar,Consumo,10000.0,False,True,123802101,1238021,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
26,2000.0,600.0,2,1,0,Familiar,Consumo,10000.0,False,True,124111101,1241111,REVISION_MANUAL,63,0.3,MODERADO,R001,1,0,,True,False,1,0
61,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,125112102,1251121,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
34,1800.0,540.0,2,4,1,Familiar,Consumo,10000.0,False,True,125302102,1253021,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
37,2500.0,750.0,2,0,9,Familiar,Consumo,10000.0,True,True,125810110,1258101,RECHAZADO,39,0.3,MODERADO,R001|R004|R010|R012,4,1,,True,False,1,0
26,2500.0,750.0,2,0,3,Propia,Consumo,10000.0,True,True,126002101,1260021,REVISION_MANUAL,66,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
32,3000.0,900.0,2,1,3,Familiar,Consumo,10000.0,False,True,126604102,1266041,REVISION_MANUAL,69,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
70,2500.0,750.0,2,0,1,Propia,Consumo,10000.0,True,True,126701101,1267011,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
31,9000.0,2700.0,2,1,1,Familiar,Consumo,10000.0,False,True,126804101,1268041,REVISION_MANUAL,76,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
35,1000.0,300.0,2,4,3,Familiar,Consumo,10000.0,False,True,127105102,1271051,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
59,2000.0,600.0,2,1,0,Familiar,Negocio,12000.0,False,True,127303102,1273031,REVISION_MANUAL,75,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
65,2000.0,600.0,2,0,0,Familiar,Consumo,10000.0,True,True,128603102,1286031,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
48,2000.0,600.0,2,1,2,Familiar,Consumo,10000.0,False,True,129205101,1292051,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
57,1500.0,450.0,2,0,1,Propia,Consumo,10000.0,True,True,129618101,1296181,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
42,1700.0,510.0,2,4,3,Familiar,Consumo,10000.0,False,True,130305101,1303051,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
62,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,130803101,1308031,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
42,1100.0,330.0,2,4,1,Familiar,Consumo,10000.0,False,True,131012102,1310121,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
57,2450.0,735.0,2,4,0,Familiar,Consumo,10000.0,False,True,131602101,1316021,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
42,1600.0,480.0,2,1,1,Propia,Consumo,10000.0,False,True,132208101,1322081,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
59,3000.0,900.0,2,4,2,Familiar,Consumo,10000.0,False,True,132304102,1323041,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
33,1500.0,450.0,2,2,2,Familiar,Consumo,10000.0,False,True,132602102,1326021,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
24,1000.0,300.0,2,2,2,Familiar,Consumo,10000.0,False,True,133113102,1331131,REVISION_MANUAL,67,0.3,MODERADO,R001,1,0,,True,False,1,0
57,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,133302101,1333021,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
22,600.0,180.0,2,2,2,Familiar,Consumo,10000.0,False,True,133403102,1334031,REVISION_MANUAL,67,0.3,MODERADO,R001,1,0,,True,False,1,0
37,6000.0,1800.0,2,1,2,Familiar,Consumo,10000.0,False,True,133901102,1339011,REVISION_MANUAL,73,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
33,9000.0,2700.0,2,1,3,Familiar,Consumo,10000.0,False,True,135701101,1357011,REVISION_MANUAL,73,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
53,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,135803101,1358031,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
68,1500.0,450.0,2,0,2,Propia,Consumo,10000.0,True,True,135903101,1359031,RECHAZADO,55,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
18,2500.0,750.0,2,0,3,Familiar,Consumo,10000.0,True,True,137804102,1378041,RECHAZADO,37,0.3,MODERADO,R001|R004|R009|R012,4,1,,True,False,1,0
35,1600.0,480.0,2,1,3,Propia,Consumo,10000.0,False,True,138707101,1387071,REVISION_MANUAL,73,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
23,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,138911102,1389111,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
39,4000.0,1200.0,2,4,4,Familiar,Consumo,10000.0,True,True,139102101,1391021,REVISION_MANUAL,68,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
59,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,140803101,1408031,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
33,1500.0,450.0,2,0,1,Familiar,Consumo,10000.0,True,True,141814102,1418141,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
23,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,142302102,1423021,RECHAZADO,50,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
78,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,144605101,1446051,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
52,2000.0,600.0,2,1,1,Familiar,Consumo,10000.0,False,True,144705102,1447051,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
58,2400.0,720.0,2,4,0,Familiar,Consumo,10000.0,False,True,145613101,1456131,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
23,2500.0,750.0,2,0,0,Familiar,Negocio,12000.0,True,True,146504102,1465041,RECHAZADO,57,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
23,2500.0,750.0,2,0,0,Familiar,Consumo,10000.0,True,True,147304201,1473042,RECHAZADO,53,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
52,1500.0,450.0,2,1,1,Familiar,Consumo,10000.0,False,True,147905102,1479051,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
22,8000.0,2400.0,2,4,4,Familiar,Consumo,10000.0,False,True,148201106,1482011,REVISION_MANUAL,69,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
28,2500.0,750.0,2,0,4,Propia,Consumo,10000.0,True,True,148811102,1488111,RECHAZADO,54,0.3,MODERADO,R001|R004|R005|R010|R012,5,1,,True,False,1,0
25,2300.0,690.0,2,4,4,Familiar,Consumo,10000.0,False,True,149005102,1490051,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
27,1500.0,450.0,2,4,9,Familiar,Consumo,10000.0,False,True,149314103,1493141,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
32,1000.0,300.0,2,1,2,Familiar,Consumo,10000.0,False,True,151401102,1514011,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
24,1500.0,450.0,2,2,3,Familiar,Consumo,10000.0,False,True,151804103,1518041,REVISION_MANUAL,66,0.3,MODERADO,R001,1,0,,True,False,1,0
42,1500.0,450.0,2,0,4,Familiar,Consumo,10000.0,True,True,154803102,1548031,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
68,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,155819101,1558191,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
59,7000.0,2100.0,2,1,4,Propia,Consumo,10000.0,False,True,156702101,1567021,REVISION_MANUAL,73,0.3,MODERADO,R001|R005|R010|R012,4,1,,True,False,1,0
23,1800.0,540.0,2,2,2,Familiar,Consumo,10000.0,False,True,157617102,1576171,REVISION_MANUAL,68,0.3,MODERADO,R001,1,0,,True,False,1,0
29,2700.0,810.0,2,4,6,Familiar,Consumo,10000.0,False,True,158003104,1580031,REVISION_MANUAL,67,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
40,700.0,210.0,2,2,3,Familiar,Consumo,10000.0,False,True,158201104,1582011,REVISION_MANUAL,67,0.3,MODERADO,R001,1,0,,True,False,1,0
78,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,158504101,1585041,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
74,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,158705101,1587051,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
54,600.0,180.0,2,2,5,Propia,Consumo,10000.0,False,True,159304102,1593041,REVISION_MANUAL,72,0.3,MODERADO,R001|R005|R010,3,0,,True,False,1,0
60,1000.0,300.0,2,1,2,Familiar,Consumo,10000.0,False,True,159403101,1594031,RECHAZADO,57,0.3,MODERADO,R001,1,0,,True,False,1,0
19,6000.0,1800.0,2,1,2,Familiar,Consumo,10000.0,False,True,159502104,1595021,RECHAZADO,59,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
31,3000.0,900.0,2,1,2,Familiar,Consumo,10000.0,False,True,160803102,1608031,REVISION_MANUAL,71,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
58,1200.0,360.0,2,1,1,Propia,Consumo,10000.0,False,True,161120101,1611201,REVISION_MANUAL,74,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
42,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,162104101,1621041,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
25,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,164315101,1643151,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
49,2000.0,600.0,2,2,1,Familiar,Consumo,10000.0,False,True,164512101,1645121,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
34,1000.0,300.0,2,0,4,Familiar,Consumo,10000.0,True,True,164802101,1648021,RECHAZADO,29,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
32,7000.0,2100.0,2,0,1,Familiar,Consumo,10000.0,True,True,164902102,1649021,RECHAZADO,57,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
76,2000.0,600.0,2,0,0,Familiar,Negocio,12000.0,True,True,166404101,1664041,RECHAZADO,57,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
29,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,167413101,1674131,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
18,4000.0,1200.0,2,2,3,Familiar,Consumo,10000.0,False,True,172411104,1724111,REVISION_MANUAL,66,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
29,2200.0,660.0,2,1,3,Familiar,Consumo,10000.0,False,True,173417101,1734171,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
71,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,175102102,1751021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
62,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,175803101,1758031,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
26,2100.0,630.0,2,4,0,Familiar,Consumo,10000.0,False,True,176604101,1766041,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
26,4000.0,1200.0,2,1,2,Familiar,Consumo,10000.0,False,True,177002103,1770021,REVISION_MANUAL,71,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
31,1800.0,540.0,2,4,0,Familiar,Consumo,10000.0,False,True,177303101,1773031,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
73,1500.0,450.0,2,0,2,Familiar,Negocio,12000.0,True,True,179303102,1793031,RECHAZADO,54,0.3,MODERADO,R001|R004|R006,3,0,,True,False,1,0
37,1500.0,450.0,2,0,1,Familiar,Consumo,10000.0,True,True,179818103,1798181,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
41,3000.0,900.0,2,1,0,Familiar,Consumo,10000.0,False,True,180001101,1800011,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
42,2500.0,750.0,2,1,2,Familiar,Consumo,10000.0,False,True,180705101,1807051,REVISION_MANUAL,70,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
25,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,181519103,1815191,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
68,700.0,210.0,2,1,0,Familiar,Consumo,10000.0,False,True,183905101,1839051,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
72,500.0,150.0,2,2,0,Familiar,Consumo,9000.0,False,True,184904101,1849041,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
39,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,185107101,1851071,REVISION_MANUAL,73,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
28,2000.0,600.0,2,4,1,Familiar,Consumo,10000.0,False,True,185603102,1856031,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
53,1500.0,450.0,2,1,0,Familiar,Consumo,10000.0,False,True,185917101,1859171,REVISION_MANUAL,63,0.3,MODERADO,R001,1,0,,True,False,1,0
68,1200.0,360.0,2,1,0,Propia,Consumo,10000.0,False,True,186913101,1869131,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
32,10000.0,3000.0,2,4,5,Familiar,Consumo,10000.0,False,True,187002102,1870021,REVISION_MANUAL,71,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
58,1500.0,450.0,2,0,1,Familiar,Consumo,10000.0,True,True,187601102,1876011,RECHAZADO,41,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
28,1800.0,540.0,2,4,2,Familiar,Consumo,10000.0,False,True,188101102,1881011,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
21,3200.0,960.0,2,4,2,Familiar,Consumo,10000.0,False,True,189115103,1891151,REVISION_MANUAL,79,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
44,1500.0,450.0,2,0,3,Propia,Consumo,10000.0,True,True,189218102,1892181,RECHAZADO,55,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
59,1000.0,300.0,2,1,1,Familiar,Consumo,10000.0,False,True,189501102,1895011,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
34,2400.0,720.0,2,1,2,Familiar,Consumo,10000.0,False,True,189715101,1897151,REVISION_MANUAL,60,0.3,MODERADO,R001,1,0,,True,False,1,0
31,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,190016102,1900161,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
33,8000.0,2400.0,2,4,4,Familiar,Consumo,10000.0,False,True,190404101,1904041,REVISION_MANUAL,71,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
59,7000.0,2100.0,2,0,0,Familiar,Consumo,10000.0,True,True,190803101,1908031,RECHAZADO,56,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
69,4000.0,1200.0,2,0,0,Propia,Consumo,10000.0,True,True,192304102,1923041,REVISION_MANUAL,69,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
38,2000.0,600.0,2,0,6,Familiar,Negocio,12000.0,True,True,192401101,1924011,RECHAZADO,41,0.3,MODERADO,R001|R004|R006|R010,4,0,,True,False,1,0
29,1800.0,540.0,2,4,2,Familiar,Consumo,10000.0,False,True,192601104,1926011,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
63,2000.0,600.0,2,0,1,Propia,Consumo,10000.0,True,True,193901101,1939011,RECHAZADO,56,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
64,4000.0,1200.0,2,0,0,Familiar,Consumo,10000.0,True,True,195003101,1950031,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
44,2000.0,600.0,2,0,1,Familiar,Consumo,10000.0,True,True,195608102,1956081,RECHAZADO,43,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
24,1700.0,510.0,2,4,0,Familiar,Consumo,10000.0,False,True,195905101,1959051,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
51,2500.0,750.0,2,0,2,Propia,Consumo,10000.0,True,True,196003103,1960031,REVISION_MANUAL,67,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
48,2000.0,600.0,2,1,1,Propia,Consumo,10000.0,True,True,196101101,1961011,REVISION_MANUAL,76,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
31,2000.0,600.0,2,1,3,Familiar,Negocio,12000.0,False,True,197418102,1974181,REVISION_MANUAL,70,0.3,MODERADO,R001|R006,2,0,,True,False,1,0
60,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,197803101,1978031,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
19,2500.0,750.0,2,1,2,Familiar,Consumo,10000.0,True,True,198304104,1983041,RECHAZADO,56,0.3,MODERADO,R001|R009|R012,3,1,,True,False,1,0
53,2000.0,600.0,2,4,0,Familiar,Consumo,10000.0,False,True,198506101,1985061,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
32,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,198602103,1986021,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
52,1200.0,360.0,2,2,1,Familiar,Consumo,10000.0,False,True,199002101,1990021,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
35,1500.0,450.0,2,2,0,Familiar,Consumo,10000.0,False,True,199417101,1994171,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
40,1000.0,300.0,2,4,1,Familiar,Consumo,10000.0,False,True,200705102,2007051,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
59,2000.0,600.0,2,1,0,Familiar,Consumo,10000.0,False,True,200901101,2009011,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
45,2500.0,750.0,2,0,1,Familiar,Consumo,10000.0,True,True,201304102,2013041,RECHAZADO,54,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
29,3500.0,1050.0,2,1,3,Familiar,Consumo,10000.0,False,True,201803105,2018031,REVISION_MANUAL,69,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
79,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,201905101,2019051,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
47,2000.0,600.0,2,2,2,Familiar,Consumo,10000.0,False,True,202305102,2023051,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
53,1500.0,450.0,2,0,0,Propia,Consumo,10000.0,True,True,202606101,2026061,REVISION_MANUAL,60,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
81,2500.0,750.0,2,0,0,Propia,Consumo,10000.0,True,True,202803101,2028031,REVISION_MANUAL,68,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
60,500.0,150.0,2,1,2,Familiar,Consumo,9000.0,False,True,203105102,2031051,RECHAZADO,57,0.3,MODERADO,R001,1,0,,True,False,1,0
85,1500.0,450.0,2,0,1,Familiar,Consumo,10000.0,True,True,204402101,2044021,RECHAZADO,41,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
21,1400.0,420.0,2,2,2,Familiar,Consumo,10000.0,False,True,204710102,2047101,REVISION_MANUAL,67,0.3,MODERADO,R001,1,0,,True,False,1,0
43,7000.0,2100.0,2,0,2,Propia,Consumo,10000.0,True,True,205904102,2059041,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
42,1000.0,300.0,2,2,2,Familiar,Consumo,10000.0,False,True,206503102,2065031,REVISION_MANUAL,69,0.3,MODERADO,R001,1,0,,True,False,1,0
41,1700.0,510.0,2,4,2,Familiar,Consumo,10000.0,False,True,208101102,2081011,REVISION_MANUAL,70,0.3,MODERADO,R001,1,0,,True,False,1,0
64,2000.0,600.0,2,2,0,Familiar,Consumo,10000.0,False,True,208704102,2087041,REVISION_MANUAL,71,0.3,MODERADO,R001,1,0,,True,False,1,0
38,15000.0,4500.0,2,4,4,Familiar,Consumo,10000.0,False,True,208803103,2088031,REVISION_MANUAL,76,0.3,MODERADO,R001|R010|R012,3,1,,True,False,1,0
28,2000.0,600.0,2,2,4,Familiar,Consumo,10000.0,False,True,210215104,2102151,RECHAZADO,57,0.3,MODERADO,R001|R010,2,0,,True,False,1,0
52,2000.0,600.0,2,0,2,Familiar,Consumo,10000.0,True,True,211115101,2111151,RECHAZADO,42,0.3,MODERADO,R001|R004,2,0,,True,False,1,0
64,1500.0,450.0,2,1,2,Familiar,Consumo,10000.0,False,True,211713102,2117131,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
20,2000.0,600.0,2,2,6,Familiar,Consumo,10000.0,False,True,211820104,2118201,RECHAZADO,43,0.3,MODERADO,R001|R009|R010,3,0,,True,False,1,0
63,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,212405101,2124051,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
59,1500.0,450.0,2,0,6,Familiar,Consumo,10000.0,True,True,214203102,2142031,RECHAZADO,27,0.3,MODERADO,R001|R004|R010,3,0,,True,False,1,0
61,2000.0,600.0,2,0,0,Propia,Consumo,10000.0,True,True,215701101,2157011,RECHAZADO,58,0.3,MODERADO,R001|R004|R005,3,0,,True,False,1,0
44,1500.0,450.0,2,1,2,Propia,Consumo,10000.0,False,True,216701102,2167011,REVISION_MANUAL,75,0.3,MODERADO,R001|R005,2,0,,True,False,1,0
61,7000.0,2100.0,2,0,0,Propia,Consumo,10000.0,True,True,216902101,2169021,REVISION_MANUAL,71,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
34,2000.0,600.0,2,1,0,Familiar,Consumo,10000.0,False,True,219501103,2195011,REVISION_MANUAL,63,0.3,MODERADO,R001,1,0,,True,False,1,0
61,2000.0,600.0,2,1,0,Familiar,Consumo,10000.0,False,True,219603102,2196031,REVISION_MANUAL,61,0.3,MODERADO,R001,1,0,,True,False,1,0
26,4000.0,1200.0,2,0,1,Familiar,Consumo,10000.0,True,True,219703102,2197031,RECHAZADO,55,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
25,2000.0,600.0,2,2,0,Familiar,Consumo,10000.0,False,True,220311103,2203111,REVISION_MANUAL,73,0.3,MODERADO,R001,1,0,,True,False,1,0
58,7000.0,2100.0,2,0,1,Propia,Consumo,10000.0,True,True,220501102,2205011,REVISION_MANUAL,70,0.3,MODERADO,R001|R004|R005|R012,4,1,,True,False,1,0
25,6000.0,1800.0,2,1,1,Familiar,Consumo,10000.0,False,True,220620103,2206201,REVISION_MANUAL,74,0.3,MODERADO,R001|R012,2,1,,True,False,1,0
29,1000.0,300.0,2,1,2,Familiar,Consumo,10000.0,False,True,220705101,2207051,RECHAZADO,59,0.3,MODERADO,R001,1,0,,True,False,1,0
45,1000.0,300.0,2,1,3,Familiar,Consumo,10000.0,False,True,221004102,2210041,RECHAZADO,58,0.3,MODERADO,R001,1,0,,True,False,1,0
31,2500.0,750.0,2,0,2,Familiar,Consumo,10000.0,True,True,221304101,2213041,RECHAZADO,52,0.3,MODERADO,R001|R004|R012,3,1,,True,False,1,0
